,Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
6544,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.1,0.1,1.1,1.2,1,16,3,0.00,0.23,0.23,0.00,0.23,0.01,0.25,0.26,0.01,0.26,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,eng ENG,MF,West Ham,Premier League,29,1994,11.5,677,768,88.2,11241,3140,354,369,95.9,257,281,91.5,56,96,58.3,1,1.9,1.8,-0.9,20,76,5,2,54,eng ENG,MF,West Ham,Premier League,29,1994,11.5,768,699,64,28,0,9,49,1,34,18,14,1,677,5,4,eng ENG,MF,West Ham,Premier League,29,1994,11.5,34,2.95,19,11,0,3,0,1,1,0.09,0,1,0,0,0,0,eng ENG,MF,West Ham,Premier League,29,1994,11.5,20,14,8,8,4,7,19,36.8,12,6,3,3,8,28,15,0,eng ENG,MF,West Ham,Premier League,29,1994,11.5,849,30,180,513,158,11,849,5,2,40.0,3,60.0,427,1999,845,11,16,0,3,6,593,9,eng ENG,MF,West Ham,Premier League,29,1994,15,"1,039",69,30.4,11.5,12,80,6,3,25,1,1.07,12,11,+1,+0.09,+0.73,12.9,13.7,-0.8,-0.07,+0.38,eng ENG,MF,West Ham,Premier League,29,1994,11.5,2,0,0,10,4,0,49,8,14,0,0,0,52,10,5,66.7
6545,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.1,0.1,1.1,1.2,1,16,3,0.00,0.23,0.23,0.00,0.23,0.01,0.25,0.26,0.01,0.26,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,eng ENG,MF,West Ham,Premier League,29,1994,11.5,677,768,88.2,11241,3140,354,369,95.9,257,281,91.5,56,96,58.3,1,1.9,1.8,-0.9,20,76,5,2,54,eng ENG,MF,West Ham,Premier League,29,1994,11.5,768,699,64,28,0,9,49,1,34,18,14,1,677,5,4,eng ENG,MF,West Ham,Premier League,29,1994,11.5,34,2.95,19,11,0,3,0,1,1,0.09,0,1,0,0,0,0,eng ENG,MF,West Ham,Premier League,29,1994,11.5,20,14,8,8,4,7,19,36.8,12,6,3,3,8,28,15,0,eng ENG,MF,West Ham,Premier League,29,1994,11.5,849,30,180,513,158,11,849,5,2,40.0,3,60.0,427,1999,845,11,16,0,3,6,593,9,eng ENG,MF,West Ham,Premier League,29,1994,15,"1,039",69,30.4,11.5,12,80,6,3,25,1,1.07,12,11,+1,+0.09,+0.73,12.9,13.7,-0.8,-0.07,+0.38,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,2,1,1,7,2,0,19,5,1,0,0,0,19,3,5,37.5
6546,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.1,0.1,1.1,1.2,1,16,3,0.00,0.23,0.23,0.00,0.23,0.01,0.25,0.26,0.01,0.26,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,eng ENG,MF,West Ham,Premier League,29,1994,11.5,677,768,88.2,11241,3140,354,369,95.9,257,281,91.5,56,96,58.3,1,1.9,1.8,-0.9,20,76,5,2,54,eng ENG,MF,West Ham,Premier League,29,1994,11.5,768,699,64,28,0,9,49,1,34,18,14,1,677,5,4,eng ENG,MF,West Ham,Premier League,29,1994,11.5,34,2.95,19,11,0,3,0,1,1,0.09,0,1,0,0,0,0,eng ENG,MF,West Ham,Premier League,29,1994,11.5,20,14,8,8,4,7,19,36.8,12,6,3,3,8,28,15,0,eng ENG,MF,West Ham,Premier League,29,1994,11.5,849,30,180,513,158,11,849,5,2,40.0,3,60.0,427,1999,845,11,16,0,3,6,593,9,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,400,44,11.7,4.4,5,75,2,4,6,9,1.56,4,7,-3,-0.68,-1.12,4.4,5.3,-0.9,-0.21,-0.13,eng ENG,MF,West Ham,Premier League,29,1994,11.5,2,0,0,10,4,0,49,8,14,0,0,0,52,10,5,66.7
6547,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.1,0.1,1.1,1.2,1,16,3,0.00,0.23,0.23,0.00,0.23,0.01,0.25,0.26,0.01,0.26,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,eng ENG,MF,West Ham,Premier League,29,1994,11.5,677,768,88.2,11241,3140,354,369,95.9,257,281,91.5,56,96,58.3,1,1.9,1.8,-0.9,20,76,5,2,54,eng ENG,MF,West Ham,Premier League,29,1994,11.5,768,699,64,28,0,9,49,1,34,18,14,1,677,5,4,eng ENG,MF,West Ham,Premier League,29,1994,11.5,34,2.95,19,11,0,3,0,1,1,0.09,0,1,0,0,0,0,eng ENG,MF,West Ham,Premier League,29,1994,11.5,20,14,8,8,4,7,19,36.8,12,6,3,3,8,28,15,0,eng ENG,MF,West Ham,Premier League,29,1994,11.5,849,30,180,513,158,11,849,5,2,40.0,3,60.0,427,1999,845,11,16,0,3,6,593,9,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,400,44,11.7,4.4,5,75,2,4,6,9,1.56,4,7,-3,-0.68,-1.12,4.4,5.3,-0.9,-0.21,-0.13,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,2,1,1,7,2,0,19,5,1,0,0,0,19,3,5,37.5
6548,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.1,0.1,1.1,1.2,1,16,3,0.00,0.23,0.23,0.00,0.23,0.01,0.25,0.26,0.01,0.26,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,eng ENG,MF,West Ham,Premier League,29,1994,11.5,677,768,88.2,11241,3140,354,369,95.9,257,281,91.5,56,96,58.3,1,1.9,1.8,-0.9,20,76,5,2,54,eng ENG,MF,West Ham,Premier League,29,1994,11.5,768,699,64,28,0,9,49,1,34,18,14,1,677,5,4,eng ENG,MF,West Ham,Premier League,29,1994,11.5,34,2.95,19,11,0,3,0,1,1,0.09,0,1,0,0,0,0,eng ENG,MF,West Ham,Premier League,29,1994,11.5,20,14,8,8,4,7,19,36.8,12,6,3,3,8,28,15,0,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,205,13,49,115,45,1,205,0,0,0,0,0,92,407,170,1,3,0,3,3,115,3,eng ENG,MF,West Ham,Premier League,29,1994,15,"1,039",69,30.4,11.5,12,80,6,3,25,1,1.07,12,11,+1,+0.09,+0.73,12.9,13.7,-0.8,-0.07,+0.38,eng ENG,MF,West Ham,Premier League,29,1994,11.5,2,0,0,10,4,0,49,8,14,0,0,0,52,10,5,66.7
6549,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.1,0.1,1.1,1.2,1,16,3,0.00,0.23,0.23,0.00,0.23,0.01,0.25,0.26,0.01,0.26,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,eng ENG,MF,West Ham,Premier League,29,1994,11.5,677,768,88.2,11241,3140,354,369,95.9,257,281,91.5,56,96,58.3,1,1.9,1.8,-0.9,20,76,5,2,54,eng ENG,MF,West Ham,Premier League,29,1994,11.5,768,699,64,28,0,9,49,1,34,18,14,1,677,5,4,eng ENG,MF,West Ham,Premier League,29,1994,11.5,34,2.95,19,11,0,3,0,1,1,0.09,0,1,0,0,0,0,eng ENG,MF,West Ham,Premier League,29,1994,11.5,20,14,8,8,4,7,19,36.8,12,6,3,3,8,28,15,0,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,205,13,49,115,45,1,205,0,0,0,0,0,92,407,170,1,3,0,3,3,115,3,eng ENG,MF,West Ham,Premier League,29,1994,15,"1,039",69,30.4,11.5,12,80,6,3,25,1,1.07,12,11,+1,+0.09,+0.73,12.9,13.7,-0.8,-0.07,+0.38,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,2,1,1,7,2,0,19,5,1,0,0,0,19,3,5,37.5
6550,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.1,0.1,1.1,1.2,1,16,3,0.00,0.23,0.23,0.00,0.23,0.01,0.25,0.26,0.01,0.26,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,eng ENG,MF,West Ham,Premier League,29,1994,11.5,677,768,88.2,11241,3140,354,369,95.9,257,281,91.5,56,96,58.3,1,1.9,1.8,-0.9,20,76,5,2,54,eng ENG,MF,West Ham,Premier League,29,1994,11.5,768,699,64,28,0,9,49,1,34,18,14,1,677,5,4,eng ENG,MF,West Ham,Premier League,29,1994,11.5,34,2.95,19,11,0,3,0,1,1,0.09,0,1,0,0,0,0,eng ENG,MF,West Ham,Premier League,29,1994,11.5,20,14,8,8,4,7,19,36.8,12,6,3,3,8,28,15,0,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,205,13,49,115,45,1,205,0,0,0,0,0,92,407,170,1,3,0,3,3,115,3,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,400,44,11.7,4.4,5,75,2,4,6,9,1.56,4,7,-3,-0.68,-1.12,4.4,5.3,-0.9,-0.21,-0.13,eng ENG,MF,West Ham,Premier League,29,1994,11.5,2,0,0,10,4,0,49,8,14,0,0,0,52,10,5,66.7
6551,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.1,0.1,1.1,1.2,1,16,3,0.00,0.23,0.23,0.00,0.23,0.01,0.25,0.26,0.01,0.26,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,eng ENG,MF,West Ham,Premier League,29,1994,11.5,677,768,88.2,11241,3140,354,369,95.9,257,281,91.5,56,96,58.3,1,1.9,1.8,-0.9,20,76,5,2,54,eng ENG,MF,West Ham,Premier League,29,1994,11.5,768,699,64,28,0,9,49,1,34,18,14,1,677,5,4,eng ENG,MF,West Ham,Premier League,29,1994,11.5,34,2.95,19,11,0,3,0,1,1,0.09,0,1,0,0,0,0,eng ENG,MF,West Ham,Premier League,29,1994,11.5,20,14,8,8,4,7,19,36.8,12,6,3,3,8,28,15,0,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,205,13,49,115,45,1,205,0,0,0,0,0,92,407,170,1,3,0,3,3,115,3,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,400,44,11.7,4.4,5,75,2,4,6,9,1.56,4,7,-3,-0.68,-1.12,4.4,5.3,-0.9,-0.21,-0.13,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,2,1,1,7,2,0,19,5,1,0,0,0,19,3,5,37.5
6552,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.1,0.1,1.1,1.2,1,16,3,0.00,0.23,0.23,0.00,0.23,0.01,0.25,0.26,0.01,0.26,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,eng ENG,MF,West Ham,Premier League,29,1994,11.5,677,768,88.2,11241,3140,354,369,95.9,257,281,91.5,56,96,58.3,1,1.9,1.8,-0.9,20,76,5,2,54,eng ENG,MF,West Ham,Premier League,29,1994,11.5,768,699,64,28,0,9,49,1,34,18,14,1,677,5,4,eng ENG,MF,West Ham,Premier League,29,1994,11.5,34,2.95,19,11,0,3,0,1,1,0.09,0,1,0,0,0,0,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,4,1,1,3,0,2,2,100.0,0,3,2,1,5,9,8,0,eng ENG,MF,West Ham,Premier League,29,1994,11.5,849,30,180,513,158,11,849,5,2,40.0,3,60.0,427,1999,845,11,16,0,3,6,593,9,eng ENG,MF,West Ham,Premier League,29,1994,15,"1,039",69,30.4,11.5,12,80,6,3,25,1,1.07,12,11,+1,+0.09,+0.73,12.9,13.7,-0.8,-0.07,+0.38,eng ENG,MF,West Ham,Premier League,29,1994,11.5,2,0,0,10,4,0,49,8,14,0,0,0,52,10,5,66.7
6553,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.1,0.1,1.1,1.2,1,16,3,0.00,0.23,0.23,0.00,0.23,0.01,0.25,0.26,0.01,0.26,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,eng ENG,MF,West Ham,Premier League,29,1994,11.5,677,768,88.2,11241,3140,354,369,95.9,257,281,91.5,56,96,58.3,1,1.9,1.8,-0.9,20,76,5,2,54,eng ENG,MF,West Ham,Premier League,29,1994,11.5,768,699,64,28,0,9,49,1,34,18,14,1,677,5,4,eng ENG,MF,West Ham,Premier League,29,1994,11.5,34,2.95,19,11,0,3,0,1,1,0.09,0,1,0,0,0,0,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,4,1,1,3,0,2,2,100.0,0,3,2,1,5,9,8,0,eng ENG,MF,West Ham,Premier League,29,1994,11.5,849,30,180,513,158,11,849,5,2,40.0,3,60.0,427,1999,845,11,16,0,3,6,593,9,eng ENG,MF,West Ham,Premier League,29,1994,15,"1,039",69,30.4,11.5,12,80,6,3,25,1,1.07,12,11,+1,+0.09,+0.73,12.9,13.7,-0.8,-0.07,+0.38,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,2,1,1,7,2,0,19,5,1,0,0,0,19,3,5,37.5
6554,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.1,0.1,1.1,1.2,1,16,3,0.00,0.23,0.23,0.00,0.23,0.01,0.25,0.26,0.01,0.26,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,eng ENG,MF,West Ham,Premier League,29,1994,11.5,677,768,88.2,11241,3140,354,369,95.9,257,281,91.5,56,96,58.3,1,1.9,1.8,-0.9,20,76,5,2,54,eng ENG,MF,West Ham,Premier League,29,1994,11.5,768,699,64,28,0,9,49,1,34,18,14,1,677,5,4,eng ENG,MF,West Ham,Premier League,29,1994,11.5,34,2.95,19,11,0,3,0,1,1,0.09,0,1,0,0,0,0,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,4,1,1,3,0,2,2,100.0,0,3,2,1,5,9,8,0,eng ENG,MF,West Ham,Premier League,29,1994,11.5,849,30,180,513,158,11,849,5,2,40.0,3,60.0,427,1999,845,11,16,0,3,6,593,9,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,400,44,11.7,4.4,5,75,2,4,6,9,1.56,4,7,-3,-0.68,-1.12,4.4,5.3,-0.9,-0.21,-0.13,eng ENG,MF,West Ham,Premier League,29,1994,11.5,2,0,0,10,4,0,49,8,14,0,0,0,52,10,5,66.7
6555,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.1,0.1,1.1,1.2,1,16,3,0.00,0.23,0.23,0.00,0.23,0.01,0.25,0.26,0.01,0.26,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,eng ENG,MF,West Ham,Premier League,29,1994,11.5,677,768,88.2,11241,3140,354,369,95.9,257,281,91.5,56,96,58.3,1,1.9,1.8,-0.9,20,76,5,2,54,eng ENG,MF,West Ham,Premier League,29,1994,11.5,768,699,64,28,0,9,49,1,34,18,14,1,677,5,4,eng ENG,MF,West Ham,Premier League,29,1994,11.5,34,2.95,19,11,0,3,0,1,1,0.09,0,1,0,0,0,0,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,4,1,1,3,0,2,2,100.0,0,3,2,1,5,9,8,0,eng ENG,MF,West Ham,Premier League,29,1994,11.5,849,30,180,513,158,11,849,5,2,40.0,3,60.0,427,1999,845,11,16,0,3,6,593,9,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,400,44,11.7,4.4,5,75,2,4,6,9,1.56,4,7,-3,-0.68,-1.12,4.4,5.3,-0.9,-0.21,-0.13,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,2,1,1,7,2,0,19,5,1,0,0,0,19,3,5,37.5
6556,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.1,0.1,1.1,1.2,1,16,3,0.00,0.23,0.23,0.00,0.23,0.01,0.25,0.26,0.01,0.26,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,eng ENG,MF,West Ham,Premier League,29,1994,11.5,677,768,88.2,11241,3140,354,369,95.9,257,281,91.5,56,96,58.3,1,1.9,1.8,-0.9,20,76,5,2,54,eng ENG,MF,West Ham,Premier League,29,1994,11.5,768,699,64,28,0,9,49,1,34,18,14,1,677,5,4,eng ENG,MF,West Ham,Premier League,29,1994,11.5,34,2.95,19,11,0,3,0,1,1,0.09,0,1,0,0,0,0,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,4,1,1,3,0,2,2,100.0,0,3,2,1,5,9,8,0,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,205,13,49,115,45,1,205,0,0,0,0,0,92,407,170,1,3,0,3,3,115,3,eng ENG,MF,West Ham,Premier League,29,1994,15,"1,039",69,30.4,11.5,12,80,6,3,25,1,1.07,12,11,+1,+0.09,+0.73,12.9,13.7,-0.8,-0.07,+0.38,eng ENG,MF,West Ham,Premier League,29,1994,11.5,2,0,0,10,4,0,49,8,14,0,0,0,52,10,5,66.7
6557,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.1,0.1,1.1,1.2,1,16,3,0.00,0.23,0.23,0.00,0.23,0.01,0.25,0.26,0.01,0.26,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,eng ENG,MF,West Ham,Premier League,29,1994,11.5,677,768,88.2,11241,3140,354,369,95.9,257,281,91.5,56,96,58.3,1,1.9,1.8,-0.9,20,76,5,2,54,eng ENG,MF,West Ham,Premier League,29,1994,11.5,768,699,64,28,0,9,49,1,34,18,14,1,677,5,4,eng ENG,MF,West Ham,Premier League,29,1994,11.5,34,2.95,19,11,0,3,0,1,1,0.09,0,1,0,0,0,0,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,4,1,1,3,0,2,2,100.0,0,3,2,1,5,9,8,0,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,205,13,49,115,45,1,205,0,0,0,0,0,92,407,170,1,3,0,3,3,115,3,eng ENG,MF,West Ham,Premier League,29,1994,15,"1,039",69,30.4,11.5,12,80,6,3,25,1,1.07,12,11,+1,+0.09,+0.73,12.9,13.7,-0.8,-0.07,+0.38,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,2,1,1,7,2,0,19,5,1,0,0,0,19,3,5,37.5
6558,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.1,0.1,1.1,1.2,1,16,3,0.00,0.23,0.23,0.00,0.23,0.01,0.25,0.26,0.01,0.26,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,eng ENG,MF,West Ham,Premier League,29,1994,11.5,677,768,88.2,11241,3140,354,369,95.9,257,281,91.5,56,96,58.3,1,1.9,1.8,-0.9,20,76,5,2,54,eng ENG,MF,West Ham,Premier League,29,1994,11.5,768,699,64,28,0,9,49,1,34,18,14,1,677,5,4,eng ENG,MF,West Ham,Premier League,29,1994,11.5,34,2.95,19,11,0,3,0,1,1,0.09,0,1,0,0,0,0,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,4,1,1,3,0,2,2,100.0,0,3,2,1,5,9,8,0,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,205,13,49,115,45,1,205,0,0,0,0,0,92,407,170,1,3,0,3,3,115,3,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,400,44,11.7,4.4,5,75,2,4,6,9,1.56,4,7,-3,-0.68,-1.12,4.4,5.3,-0.9,-0.21,-0.13,eng ENG,MF,West Ham,Premier League,29,1994,11.5,2,0,0,10,4,0,49,8,14,0,0,0,52,10,5,66.7
6559,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.1,0.1,1.1,1.2,1,16,3,0.00,0.23,0.23,0.00,0.23,0.01,0.25,0.26,0.01,0.26,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,eng ENG,MF,West Ham,Premier League,29,1994,11.5,677,768,88.2,11241,3140,354,369,95.9,257,281,91.5,56,96,58.3,1,1.9,1.8,-0.9,20,76,5,2,54,eng ENG,MF,West Ham,Premier League,29,1994,11.5,768,699,64,28,0,9,49,1,34,18,14,1,677,5,4,eng ENG,MF,West Ham,Premier League,29,1994,11.5,34,2.95,19,11,0,3,0,1,1,0.09,0,1,0,0,0,0,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,4,1,1,3,0,2,2,100.0,0,3,2,1,5,9,8,0,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,205,13,49,115,45,1,205,0,0,0,0,0,92,407,170,1,3,0,3,3,115,3,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,9,400,44,11.7,4.4,5,75,2,4,6,9,1.56,4,7,-3,-0.68,-1.12,4.4,5.3,-0.9,-0.21,-0.13,eng ENG,MF,Nott'ham Forest,Premier League,29,1994,4.4,2,1,1,7,2,0,19,5,1,0,0,0,19,3,5,37.5
